country_code,region_code,name_slug,name,name_normalized,osm_relation_id,wikidata_id,is_capital,lon,lat
BR,PA,santo-antonio-do-taua,Santo Antônio do Tauá,Santo Antonio do Taua,185677,Q2009548,,-48.13243307,-1.1516925
BR,PA,sao-caetano-de-odivelas,São Caetano de Odivelas,Sao Caetano de Odivelas,185613,Q632789,,-48.0258055,-0.74661776
BR,PA,sao-domingos-do-araguaia,São Domingos do Araguaia,Sao Domingos do Araguaia,185559,Q1841455,,-48.72037341,-5.549841
BR,PA,sao-domingos-do-capim,São Domingos do Capim,Sao Domingos do Capim,185624,Q955985,,-47.77478457,-1.6758145
BR,PA,sao-felix-do-xingu,São Félix do Xingu,Sao Felix do Xingu,185669,Q1807317,,-51.99378252,-6.642483278
BR,PA,sao-francisco-do-para,São Francisco do Pará,Sao Francisco do Para,185642,Q2008769,,-47.79051461,-1.170188785
BR,PA,sao-geraldo-do-araguaia,São Geraldo do Araguaia,Sao Geraldo do Araguaia,185550,Q2008501,,-48.55571249,-6.39895797
BR,PA,sao-joao-da-ponta,São João da Ponta,Sao Joao da Ponta,185619,Q2008293,,-47.92072417,-0.8510021453
BR,PA,sao-joao-de-pirabas,São João de Pirabas,Sao Joao de Pirabas,185653,Q2008440,,-47.1726743,-0.7664425315
BR,PA,sao-joao-do-araguaia,São João do Araguaia,Sao Joao do Araguaia,185555,Q2008417,,-48.7886334,-5.359002724
BR,PA,sao-miguel-do-guama,São Miguel do Guamá,Sao Miguel do Guama,185611,Q2008532,,-47.48240894,-1.617135915
BR,PA,sao-sebastiao-da-boa-vista,São Sebastião da Boa Vista,Sao Sebastiao da Boa Vista,185591,Q1868533,,-49.53231217,-1.7188505
BR,PA,sapucaia,Sapucaia,Sapucaia,185556,Q2289887,,-49.70358071,-6.942857113
BR,PA,senador-jose-porfirio,Senador José Porfírio,Senador Jose Porfirio,185633,Q609027,,-51.95305642,-2.594850418
BR,PA,soure,Soure,Soure,185596,Q1016643,,-48.51601266,-0.7259255
BR,PA,tailandia,Tailândia,Tailandia,185612,Q2289846,,-48.95128163,-2.9370795
BR,PA,terra-alta,Terra Alta,Terra Alta,185637,Q2289951,,-47.90780835,-1.034826664
BR,PA,terra-santa,Terra Santa,Terra Santa,185597,Q2003795,,-56.49090477,-2.108114474
BR,PA,tome-acu,Tomé-Açu,Tome-Acu,185655,Q1805230,,-48.14689659,-2.419366855
BR,PA,tracuateua,Tracuateua,Tracuateua,90131,Q2008789,,-46.89947834,-1.068784059
BR,PA,trairao,Trairão,Trairao,185587,Q2009409,,-55.99617003,-4.69981915
BR,PA,tucuma,Tucumã,Tucuma,185594,Q22060188,,-51.13953925,-6.749972007
BR,PA,tucurui,Tucuruí,Tucurui,185562,Q374432,,-49.66718437,-3.766889084
BR,PA,ulianopolis,Ulianópolis,Ulianopolis,185627,Q2008337,,-47.50314476,-3.75719301
BR,PA,uruara,Uruará,Uruara,185670,Q2009083,,-53.73703105,-3.7065285
BR,PA,vigia,Vigia,Vigia,185648,Q1804913,,-48.14149859,-0.8555325737
BR,PA,viseu,Viseu,Viseu,90130,Q772569,,-46.13876522,-1.203278527
BR,PA,vitoria-do-xingu,Vitória do Xingu,Vitoria do Xingu,185675,Q2008512,,-52.01126035,-2.88376571
BR,PA,xinguara,Xinguara,Xinguara,185617,Q2008249,,-49.94270058,-7.101512827
BR,AP,serra-do-navio,Serra do Navio,Serra do Navio,331467,Q1754413,,-52.00353844,0.897841041
BR,AP,amapa,Amapá,Amapa,331477,Q586263,,-50.79321447,2.053921245
BR,AP,pedra-branca-do-amapari,Pedra Branca do Amapari,Pedra Branca do Amapari,331465,Q1772647,,-51.94659427,0.7768828606
BR,AP,calcoene,Calçoene,Calcoene,331472,Q1754431,,-50.94477273,2.496559045
BR,AP,cutias,Cutias,Cutias,331466,Q1754422,,-50.80162603,0.9710780554
BR,AP,ferreira-gomes,Ferreira Gomes,Ferreira Gomes,331479,Q1647054,,-51.18742905,0.8539773931
BR,AP,itaubal,Itaubal,Itaubal,331468,Q368933,,-50.70017944,0.6006532883
BR,AP,laranjal-do-jari,Laranjal do Jari,Laranjal do Jari,331469,Q1117969,,-52.53902074,-0.8556645
BR,AP,macapa,Macapá,Macapa,331473,Q180215,TRUE,-51.05740546,0.03895101
BR,AP,mazagao,Mazagão,Mazagao,331475,Q1800704,,-51.28607686,-0.1243963288
BR,AP,oiapoque,Oiapoque,Oiapoque,331471,Q906717,,-51.83055256,3.851130733
BR,AP,porto-grande,Porto Grande,Porto Grande,331470,Q1772692,,-51.41444882,0.7125547018
BR,AP,pracuuba,Pracuúba,Pracuuba,331474,Q1772625,,-50.78425372,1.742508487
BR,AP,santana,Santana,Santana,331476,Q1994845,,-51.17284647,-0.0383734791
BR,AP,tartarugalzinho,Tartarugalzinho,Tartarugalzinho,331478,Q1800762,,-50.91278615,1.50984824
BR,AP,vitoria-do-jari,Vitória do Jari,Vitoria do Jari,331464,Q1772675,,-52.41961478,-0.9189770885
BR,TO,abreulandia,Abreulândia,Abreulandia,336740,Q1784836,,-49.16243756,-9.621790712
BR,TO,aguiarnopolis,Aguiarnópolis,Aguiarnopolis,336780,Q1802133,,-47.47045659,-6.547170821
BR,TO,alianca-do-tocantins,Aliança do Tocantins,Alianca do Tocantins,336857,Q1802116,,-48.94124002,-11.30374305
BR,TO,almas,Almas,Almas,336768,Q22060165,,-47.17417168,-11.57452347
BR,TO,alvorada,Alvorada,Alvorada,336831,Q22060164,,-49.12681141,-12.47881532
BR,TO,ananas,Ananás,Ananas,336748,Q1948373,,-48.07976461,-6.362818154
BR,TO,angico,Angico,Angico,336775,Q2011594,,-47.86207784,-6.38775275
BR,TO,aparecida-do-rio-negro,Aparecida do Rio Negro,Aparecida do Rio Negro,336847,Q1802077,,-47.97667001,-9.955877715
BR,TO,aragominas,Aragominas,Aragominas,336875,Q1801778,,-48.52343019,-7.164349271
BR,TO,araguacema,Araguacema,Araguacema,336771,Q1801734,,-49.56181264,-8.801802544
BR,TO,araguacu,Araguaçu,Araguacu,336846,Q593716,,-49.82861244,-12.92558371
BR,TO,araguaina,Araguaína,Araguaina,336824,Q625279,,-48.20870525,-7.19132894
BR,TO,araguana,Araguanã,Araguana,336869,Q957649,,-48.64374955,-6.58224942
BR,TO,araguatins,Araguatins,Araguatins,336850,Q1783966,,-48.12350734,-5.650586473
BR,TO,arapoema,Arapoema,Arapoema,336792,Q609102,,-49.07563739,-7.652569735
BR,TO,arraias,Arraias,Arraias,336746,Q1801696,,-46.94610706,-12.93441986
BR,TO,augustinopolis,Augustinópolis,Augustinopolis,336794,Q1801708,,-47.88095679,-5.465414296
BR,TO,aurora-do-tocantins,Aurora do Tocantins,Aurora do Tocantins,336849,Q1801726,,-46.40708298,-12.70848986
BR,TO,axixa-do-tocantins,Axixá do Tocantins,Axixa do Tocantins,336864,Q1801670,,-47.77415603,-5.624309066
BR,TO,babaculandia,Babaçulândia,Babaculandia,336811,Q1801746,,-47.75881613,-7.201864532
BR,TO,bandeirantes-do-tocantins,Bandeirantes do Tocantins,Bandeirantes do Tocantins,336789,Q2011614,,-48.5783806,-7.764859141
BR,TO,barra-do-ouro,Barra do Ouro,Barra do Ouro,336856,Q512635,,-47.68713497,-7.691766599
BR,TO,barrolandia,Barrolândia,Barrolandia,336844,Q1801737,,-48.73146059,-9.831653365
BR,TO,bernardo-sayao,Bernardo Sayão,Bernardo Sayao,336807,Q2011573,,-48.89905435,-7.868512483
BR,TO,bom-jesus-do-tocantins,Bom Jesus do Tocantins,Bom Jesus do Tocantins,336822,Q599288,,-48.16638049,-8.963348013
BR,TO,brasilandia-do-tocantins,Brasilândia do Tocantins,Brasilandia do Tocantins,336759,Q1801749,,-48.48537442,-8.384889351
BR,TO,brejinho-de-nazare,Brejinho de Nazaré,Brejinho de Nazare,336833,Q1801741,,-48.55866023,-11.01080506
BR,TO,buriti-do-tocantins,Buriti do Tocantins,Buriti do Tocantins,336848,Q1801703,,-48.22325013,-5.313538856
BR,TO,cachoeirinha,Cachoeirinha,Cachoeirinha,336825,Q2289907,,-47.91419778,-6.113241647
BR,TO,campos-lindos,Campos Lindos,Campos Lindos,336770,Q1801753,,-46.80197435,-7.971681394
BR,TO,cariri-do-tocantins,Cariri do Tocantins,Cariri do Tocantins,336752,Q1801690,,-49.17104073,-11.88899746
BR,TO,carmolandia,Carmolândia,Carmolandia,336755,Q1801654,,-48.39595993,-7.031478778
BR,TO,carrasco-bonito,Carrasco Bonito,Carrasco Bonito,336806,Q1801716,,-48.03063343,-5.322661355
BR,TO,caseara,Caseara,Caseara,336827,Q1801760,,-49.94869227,-9.267406219
BR,TO,centenario,Centenário,Centenario,336793,Q2116769,,-47.33839851,-8.958463639
BR,TO,chapada-de-areia,Chapada de Areia,Chapada de Areia,336863,Q773264,,-49.18310786,-10.14198858
BR,TO,chapada-da-natividade,Chapada da Natividade,Chapada da Natividade,336820,Q1801647,,-47.75390489,-11.62426783
BR,TO,colinas-do-tocantins,Colinas do Tocantins,Colinas do Tocantins,336843,Q1801758,,-48.48159454,-8.054624676
BR,TO,combinado,Combinado,Combinado,336868,Q746335,,-46.55207234,-12.81860767
BR,TO,conceicao-do-tocantins,Conceição do Tocantins,Conceicao do Tocantins,336816,Q1801713,,-47.29286881,-12.21727777
BR,TO,couto-magalhaes,Couto Magalhães,Couto Magalhaes,336873,Q672837,,-49.17657157,-8.35511837
BR,TO,cristalandia,Cristalândia,Cristalandia,336866,Q1798698,,-49.18630029,-10.59072464
BR,TO,crixas-do-tocantins,Crixás do Tocantins,Crixas do Tocantins,336814,Q1801175,,-48.91551383,-11.10427429
BR,TO,darcinopolis,Darcinópolis,Darcinopolis,336872,Q1801100,,-47.75216111,-6.712351002
BR,TO,dianopolis,Dianópolis,Dianopolis,336871,Q1801150,,-46.82040907,-11.62523188
BR,TO,divinopolis-do-tocantins,Divinópolis do Tocantins,Divinopolis do Tocantins,336784,Q649398,,-49.20541319,-9.79530114
BR,TO,dois-irmaos-do-tocantins,Dois Irmãos do Tocantins,Dois Irmaos do Tocantins,336865,Q967767,,-49.06733864,-9.26129671
BR,TO,duere,Dueré,Duere,336867,Q1800970,,-49.26587592,-11.34128542
BR,TO,esperantina,Esperantina,Esperantina,336773,Q977277,,-48.5441476,-5.366608059
BR,TO,fatima,Fátima,Fatima,336754,Q2196935,,-48.89898266,-10.75250873
BR,TO,figueiropolis,Figueirópolis,Figueiropolis,336782,Q1801233,,-49.17384673,-12.13677998
BR,TO,filadelfia,Filadélfia,Filadelfia,336826,Q690299,,-47.48496414,-7.337611906
BR,TO,formoso-do-araguaia,Formoso do Araguaia,Formoso do Araguaia,336772,Q1801246,,-49.52686036,-11.80514197
BR,TO,fortaleza-do-tabocao,Fortaleza do Tabocão,Fortaleza do Tabocao,336795,Q1801070,,-48.51742642,-9.058965301
BR,TO,goianorte,Goianorte,Goianorte,336870,Q1801208,,-48.93689019,-8.770520805
BR,TO,goiatins,Goiatins,Goiatins,336829,Q1801197,,-47.31543549,-7.70917239
BR,TO,guarai,Guaraí,Guarai,336791,Q1801179,,-48.50864061,-8.836165658
BR,TO,gurupi,Gurupi,Gurupi,336840,Q1784265,,-49.07147747,-11.72977232
BR,TO,ipueiras,Ipueiras,Ipueiras,336815,Q946408,,-48.45192623,-11.24628862
BR,TO,itacaja,Itacajá,Itacaja,336860,Q535056,,-47.7681124,-8.390980552
BR,TO,itaguatins,Itaguatins,Itaguatins,336832,Q1801108,,-47.47993595,-5.775385088
BR,TO,itapiratins,Itapiratins,Itapiratins,336785,Q1800939,,-48.11119961,-8.384329593
BR,TO,itapora-do-tocantins,Itaporã do Tocantins,Itapora do Tocantins,336743,Q770338,,-48.6932637,-8.568828612
BR,TO,jau-do-tocantins,Jaú do Tocantins,Jau do Tocantins,336812,Q1801212,,-48.59460829,-12.65292637
BR,TO,juarina,Juarina,Juarina,336738,Q374444,,-49.09864319,-8.117423968
BR,TO,lagoa-da-confusao,Lagoa da Confusão,Lagoa da Confusao,336766,Q1801577,,-49.62008534,-10.78869556
BR,TO,lagoa-do-tocantins,Lagoa do Tocantins,Lagoa do Tocantins,336787,Q1801591,,-47.56144663,-10.2968867
BR,TO,lajeado,Lajeado,Lajeado,336741,Q2085548,,-48.35850395,-9.744682436
BR,TO,lavandeira,Lavandeira,Lavandeira,336758,Q1801192,,-46.50667572,-12.79165879
BR,TO,lizarda,Lizarda,Lizarda,336845,Q1786619,,-46.67516546,-9.594570288
BR,TO,luzinopolis,Luzinópolis,Luzinopolis,336783,Q1801642,,-47.85682804,-6.19398966
BR,TO,marianopolis-do-tocantins,Marianópolis do Tocantins,Marianopolis do Tocantins,336858,Q1801628,,-49.65103399,-9.798880359
BR,TO,mateiros,Mateiros,Mateiros,336781,Q1801064,,-46.41246574,-10.54442885
BR,TO,maurilandia-do-tocantins,Maurilândia do Tocantins,Maurilandia do Tocantins,336760,Q1801042,,-47.50487996,-5.952566421
BR,TO,miracema-do-tocantins,Miracema do Tocantins,Miracema do Tocantins,336828,Q993530,,-48.38799131,-9.568346078
BR,TO,miranorte,Miranorte,Miranorte,336750,Q1800924,,-48.59263194,-9.517404731
BR,TO,monte-do-carmo,Monte do Carmo,Monte do Carmo,336861,Q1801517,,-48.11042003,-10.76354219
BR,TO,monte-santo-do-tocantins,Monte Santo do Tocantins,Monte Santo do Tocantins,336874,Q2011582,,-48.9908906,-10.00559143
BR,TO,palmeiras-do-tocantins,Palmeiras do Tocantins,Palmeiras do Tocantins,336749,Q1801156,,-47.55868353,-6.611862335
BR,TO,muricilandia,Muricilândia,Muricilandia,336790,Q1801142,,-48.60674528,-7.138519285
BR,TO,natividade,Natividade,Natividade,336838,Q1801567,,-47.72725753,-11.70535738
BR,TO,nazare,Nazaré,Nazare,336855,Q2289927,,-47.66697718,-6.372557969
BR,TO,nova-olinda,Nova Olinda,Nova Olinda,336751,Q2079727,,-48.42480679,-7.633314911
BR,TO,nova-rosalandia,Nova Rosalândia,Nova Rosalandia,336796,Q1801604,,-48.90618072,-10.56687114
BR,TO,novo-acordo,Novo Acordo,Novo Acordo,336852,Q1801572,,-47.66814839,-9.968486466
BR,TO,novo-alegre,Novo Alegre,Novo Alegre,336851,Q1801587,,-46.57729735,-12.90993867
BR,TO,novo-jardim,Novo Jardim,Novo Jardim,336739,Q1801252,,-46.6307873,-11.81587505
BR,TO,oliveira-de-fatima,Oliveira de Fátima,Oliveira de Fatima,336817,Q1801609,,-48.90740157,-10.70836271
BR,TO,palmeirante,Palmeirante,Palmeirante,336802,Q523587,,-47.93424971,-7.857561376
BR,TO,palmeiropolis,Palmeirópolis,Palmeiropolis,336834,Q1801038,,-48.41341396,-13.03988843
BR,TO,paraiso-do-tocantins,Paraíso do Tocantins,Paraiso do Tocantins,336859,Q978148,,-48.88663008,-10.17122076
BR,TO,parana,Paranã,Parana,336839,Q1801570,,-47.88408373,-12.62048149
BR,TO,pau-darco,Pau d'Arco,Pau d'Arco,336797,Q2085357,,-49.36330648,-7.539998356
BR,TO,pedro-afonso,Pedro Afonso,Pedro Afonso,336737,Q1801535,,-48.17755611,-8.964449592
BR,TO,peixe,Peixe,Peixe,336736,Q654261,,-48.53781063,-12.02977383
BR,TO,pequizeiro,Pequizeiro,Pequizeiro,336756,Q1801219,,-48.93517987,-8.593340654
BR,TO,colmeia,Colméia,Colmeia,336757,Q1801662,,-48.75706659,-8.729371807
BR,TO,pindorama-do-tocantins,Pindorama do Tocantins,Pindorama do Tocantins,336841,Q1800896,,-47.57568772,-11.13820258
BR,TO,piraque,Piraquê,Piraque,336813,Q962028,,-48.29370739,-6.769777033
BR,TO,pium,Pium,Pium,336786,Q1800961,,-49.16665801,-10.44093112
BR,TO,ponte-alta-do-bom-jesus,Ponte Alta do Bom Jesus,Ponte Alta do Bom Jesus,336842,Q1800881,,-46.46958679,-12.08781291
BR,TO,ponte-alta-do-tocantins,Ponte Alta do Tocantins,Ponte Alta do Tocantins,336830,Q1801637,,-47.54118036,-10.74067285
BR,TO,porto-alegre-do-tocantins,Porto Alegre do Tocantins,Porto Alegre do Tocantins,336810,Q677566,,-47.0474256,-11.6072591
BR,TO,porto-nacional,Porto Nacional,Porto Nacional,336788,Q1784315,,-48.41215346,-10.70856992
BR,TO,praia-norte,Praia Norte,Praia Norte,336779,Q1801132,,-47.81473173,-5.396712877
BR,TO,presidente-kennedy,Presidente Kennedy,Presidente Kennedy,336747,Q2085534,,-48.50433067,-8.529960828
BR,TO,pugmil,Pugmil,Pugmil,336745,Q1801581,,-48.89422045,-10.42430716
BR,TO,recursolandia,Recursolândia,Recursolandia,336742,Q1801075,,-47.2380412,-8.735360454
BR,TO,riachinho,Riachinho,Riachinho,336753,Q2197944,,-48.1410455,-6.442211388
BR,TO,rio-da-conceicao,Rio da Conceição,Rio da Conceicao,336823,Q1801085,,-46.8803997,-11.40494002
BR,TO,rio-dos-bois,Rio dos Bois,Rio dos Bois,336821,Q580856,,-48.53304797,-9.343742239
BR,TO,rio-sono,Rio Sono,Rio Sono,336836,Q1801199,,-47.89994164,-9.347789334
BR,TO,sampaio,Sampaio,Sampaio,336835,Q1801137,,-47.87579246,-5.349295617
BR,TO,sandolandia,Sandolândia,Sandolandia,336837,Q1801094,,-49.93338815,-12.54160017
BR,TO,santa-fe-do-araguaia,Santa Fé do Araguaia,Santa Fe do Araguaia,336862,Q991120,,-48.6939418,-7.149936385
BR,TO,santa-maria-do-tocantins,Santa Maria do Tocantins,Santa Maria do Tocantins,336854,Q522587,,-47.74527042,-8.774976449
BR,TO,santa-rita-do-tocantins,Santa Rita do Tocantins,Santa Rita do Tocantins,336853,Q1801241,,-48.90929401,-10.86645537
BR,TO,santa-rosa-do-tocantins,Santa Rosa do Tocantins,Santa Rosa do Tocantins,336744,Q1801204,,-48.11995422,-11.451404
BR,TO,santa-tereza-do-tocantins,Santa Tereza do Tocantins,Santa Tereza do Tocantins,336774,Q1801050,,-47.80628832,-10.28236153
BR,TO,santa-terezinha-do-tocantins,Santa Terezinha do Tocantins,Santa Terezinha do Tocantins,336776,Q929170,,-47.68428536,-6.436997618
BR,TO,sao-bento-do-tocantins,São Bento do Tocantins,Sao Bento do Tocantins,336778,Q1801161,,-47.91939229,-6.044999257
BR,TO,sao-felix-do-tocantins,São Félix do Tocantins,Sao Felix do Tocantins,336777,Q1801186,,-46.65498083,-10.17328585
BR,TO,sao-miguel-do-tocantins,São Miguel do Tocantins,Sao Miguel do Tocantins,336761,Q1800932,,-47.57300234,-5.553819529
BR,TO,sao-salvador-do-tocantins,São Salvador do Tocantins,Sao Salvador do Tocantins,336762,Q1800952,,-48.23208499,-12.74743341
BR,TO,sao-sebastiao-do-tocantins,São Sebastião do Tocantins,Sao Sebastiao do Tocantins,336763,Q1801056,,-48.20383415,-5.258961454
BR,TO,sao-valerio,São Valério,Sao Valerio,336764,Q1801542,,-48.23294843,-11.97306746
BR,TO,silvanopolis,Silvanópolis,Silvanopolis,336765,Q1801168,,-48.17982414,-11.14986131
BR,TO,sitio-novo-do-tocantins,Sítio Novo do Tocantins,Sitio Novo do Tocantins,336767,Q1801080,,-47.63742265,-5.604726857
BR,TO,sucupira,Sucupira,Sucupira,336769,Q2011603,,-48.91112628,-11.98622151
BR,TO,taguatinga,Taguatinga,Taguatinga,336803,Q22060005,,-46.4387317,-12.39614174
BR,TO,taipas-do-tocantins,Taipas do Tocantins,Taipas do Tocantins,336804,Q1800947,,-46.9845718,-12.19283721
BR,TO,talisma,Talismã,Talisma,336805,Q1801633,,-49.09111843,-12.78753841
BR,TO,palmas,Palmas,Palmas,336798,Q178993,TRUE,-48.35104371,-10.16325333
BR,TO,tocantinia,Tocantínia,Tocantinia,336799,Q1801598,,-48.37587967,-9.558147734
BR,TO,tocantinopolis,Tocantinópolis,Tocantinopolis,336800,Q587927,,-47.42741293,-6.325634376
BR,TO,tupirama,Tupirama,Tupirama,336801,Q1801526,,-48.2066848,-8.980569549
BR,TO,tupiratins,Tupiratins,Tupiratins,336808,Q1801621,,-48.12299574,-8.395529997
BR,TO,wanderlandia,Wanderlândia,Wanderlandia,336809,Q1798710,,-47.95626773,-6.850125517
BR,TO,xambioa,Xambioá,Xambioa,336818,Q635920,,-48.53160107,-6.41188502
BR,MA,acailandia,Açailândia,Acailandia,332883,Q1763534,,-47.50666459,-4.951377
BR,MA,afonso-cunha,Afonso Cunha,Afonso Cunha,332900,Q532160,,-43.320869,-4.135015477
BR,MA,agua-doce-do-maranhao,Água Doce do Maranhão,Agua Doce do Maranhao,332936,Q2013406,,-42.1155512,-2.840278279
BR,MA,alcantara,Alcântara,Alcantara,332985,Q939522,,-44.41701254,-2.403276525
BR,MA,aldeias-altas,Aldeias Altas,Aldeias Altas,332823,Q2013348,,-43.46873485,-4.630779495
BR,MA,altamira-do-maranhao,Altamira do Maranhão,Altamira do Maranhao,332830,Q2013259,,-45.46467583,-4.162269267
BR,MA,alto-alegre-do-maranhao,Alto Alegre do Maranhão,Alto Alegre do Maranhao,332864,Q373783,,-44.44824749,-4.207227
BR,MA,alto-alegre-do-pindare,Alto Alegre do Pindaré,Alto Alegre do Pindare,332962,Q2028638,,-45.84207962,-3.665170375
BR,MA,alto-parnaiba,Alto Parnaíba,Alto Parnaiba,332819,Q1812998,,-45.92734401,-9.108365932
BR,MA,amapa-do-maranhao,Amapá do Maranhão,Amapa do Maranhao,332774,Q2013296,,-46.0091799,-1.680921495
BR,MA,amarante-do-maranhao,Amarante do Maranhão,Amarante do Maranhao,332886,Q947834,,-46.75063755,-5.557662
BR,MA,anajatuba,Anajatuba,Anajatuba,332973,Q2013314,,-44.62067003,-3.257554842
BR,MA,anapurus,Anapurus,Anapurus,332959,Q2013366,,-43.10579251,-3.667034662
BR,MA,apicum-acu,Apicum-Açu,Apicum-Acu,332873,Q2013356,,-45.07665207,-1.530591578
BR,MA,araguana,Araguanã,Araguana,332834,Q2209464,,-45.66879448,-2.949125623
BR,MA,araioses,Araioses,Araioses,332920,Q2041199,,-41.89913945,-2.889255846
BR,MA,arame,Arame,Arame,332945,Q2036277,,-46.01363628,-4.886081505
BR,MA,arari,Arari,Arari,332865,Q1813008,,-44.77883465,-3.45917097
BR,MA,axixa,Axixá,Axixa,332803,Q630926,,-44.05458581,-2.837796837
BR,MA,bacabal,Bacabal,Bacabal,332958,Q1807313,,-44.78155596,-4.23152463
BR,MA,bacabeira,Bacabeira,Bacabeira,332988,Q2068936,,-44.31542299,-2.985824779
BR,MA,bacuri,Bacuri,Bacuri,332907,Q2089681,,-45.13734894,-1.724046319
BR,MA,bacurituba,Bacurituba,Bacurituba,332935,Q640733,,-44.73574201,-2.710871977
BR,MA,balsas,Balsas,Balsas,332875,Q1813001,,-46.03899267,-7.53116999
BR,MA,barao-de-grajau,Barão de Grajaú,Barao de Grajau,332932,Q591015,,-43.0264527,-6.758955206
BR,MA,barra-do-corda,Barra do Corda,Barra do Corda,332984,Q1807301,,-45.23901102,-5.5083395
BR,MA,barreirinhas,Barreirinhas,Barreirinhas,332880,Q2040600,,-42.82780251,-2.750085949
BR,MA,belagua,Belágua,Belagua,332872,Q2013308,,-43.51006164,-3.156772228
BR,MA,bela-vista-do-maranhao,Bela Vista do Maranhão,Bela Vista do Maranhao,332848,Q2013283,,-45.24824588,-3.73773325
BR,MA,benedito-leite,Benedito Leite,Benedito Leite,332827,Q2068847,,-44.5598568,-7.218799795
BR,MA,bequimao,Bequimão,Bequimao,332798,Q2068952,,-44.78573016,-2.462062995
BR,MA,bernardo-do-mearim,Bernardo do Mearim,Bernardo do Mearim,332980,Q2008013,,-44.7643231,-4.630287491
BR,MA,boa-vista-do-gurupi,Boa Vista do Gurupi,Boa Vista do Gurupi,332974,Q2068253,,-46.29871005,-1.793296136
BR,MA,bom-jardim,Bom Jardim,Bom Jardim,332916,Q2279959,,-45.60188939,-3.544160978
BR,MA,bom-jesus-das-selvas,Bom Jesus das Selvas,Bom Jesus das Selvas,332942,Q2068303,,-46.85324122,-4.489968353
BR,MA,bom-lugar,Bom Lugar,Bom Lugar,332966,Q2068928,,-45.03110786,-4.375509602
BR,MA,brejo,Brejo,Brejo,332972,Q659888,,-42.75084783,-3.679178
BR,MA,brejo-de-areia,Brejo de Areia,Brejo de Areia,332791,Q2068871,,-45.58209527,-4.330629898
BR,MA,buriti,Buriti,Buriti,332779,Q2135872,,-42.92510618,-3.9455715
BR,MA,buriti-bravo,Buriti Bravo,Buriti Bravo,332867,Q2013234,,-43.83562154,-5.835288132
BR,MA,buriticupu,Buriticupu,Buriticupu,332852,Q2013248,,-46.45149532,-4.325947726
BR,MA,buritirana,Buritirana,Buritirana,332888,Q2013324,,-47.01722509,-5.588915142
BR,MA,cachoeira-grande,Cachoeira Grande,Cachoeira Grande,332951,Q2013274,,-44.05968502,-2.931921039
BR,MA,cajapio,Cajapió,Cajapio,332956,Q934637,,-44.67337716,-2.882882203
BR,MA,cajari,Cajari,Cajari,332804,Q510992,,-45.00796534,-3.323868831
BR,MA,campestre-do-maranhao,Campestre do Maranhão,Campestre do Maranhao,332826,Q1122744,,-47.36763286,-6.164716646
BR,MA,candido-mendes,Cândido Mendes,Candido Mendes,332981,Q2068838,,-45.73726837,-1.453889109
BR,MA,cantanhede,Cantanhede,Cantanhede,332943,Q2103724,,-44.38181614,-3.628364312
BR,MA,capinzal-do-norte,Capinzal do Norte,Capinzal do Norte,332815,Q2068268,,-44.33043625,-4.721245389
BR,MA,carolina,Carolina,Carolina,332955,Q651807,,-47.4700918,-7.330783005
BR,MA,carutapera,Carutapera,Carutapera,332842,Q2016480,,-46.02315083,-1.200602
BR,MA,caxias,Caxias,Caxias,332983,Q997107,,-43.35853943,-4.86167499
